CO_ID,CL_ID,DATA_INT,QTD_TOTAL_ITENS,QTD_PRODUTOS_DIFERENTES,PRODUTOS,DATA_COMPRA,index,GENERO,ESTADO_CIVIL,NUMERO_FILHOS,SEGMENTO_ECONOMICO,MES_ANO
104238,60,2019-09-06,75,67,"['MORDEDOR', 'ABACATE', 'ACHOCOLATADO', 'ALHO', 'ARROZ', 'BISCOITO', 'CEBOLA', 'COGUMELOS', 'COPA SUINA', 'FEIJAO', 'LEITE', 'MACARRAO', 'PAO DE FORMA', 'PAPINHA INFANTIL', 'PRESUNTO COZIDO', 'QUEIJO MUSSARELA', 'SALGADINHO', 'REFRIGERANTE COLA', 'REFRIGERANTE OUTROS', 'CONDICIONADOR', 'CREME', 'ENXAGUANTE BUCAL', 'HIDRATANTE', 'LENCO UMEDECIDO', 'MODELADOR', 'SHAMPOO', 'AGUA SANITARIA', 'AMACIANTE', 'DESINFETANTE', 'LIMPA VIDROS', 'Sem Nome', 'SABAO', 'TIRA MANCHA', 'VASSOURA', 'RACAO SECA PARA GATOS', 'TALCO', 'SHAMPOO', 'SABONETE', 'SABAO EM PO', 'REMOVEDOR', 'RACAO SECA PARA GATOS', 'PRESERVATIVO', 'MORDEDOR', 'MOLHO BARBECUE', 'MODELADOR', 'MAMAO', 'LINGUICA', 'LIMPADOR PERFUMADO', 'LIMPA VIDROS', 'LEITE', 'LATA DE ERVILHA', 'HIDRATANTE', 'HASTES FLEXIVEIS', 'GEL', 'FRALDA', 'FIXADOR', 'ENXAGUANTE BUCAL', 'DOCE', 'COPA SUINA', 'CONDICIONADOR', 'COGUMELOS', 'CHUPETA', 'CHA', 'CERA', 'CEBOLA', 'BANANA', 'ARROZ INTEGRAL']",2019-09-06,59,F,Divorciado,3,B,2019-09
104311,242,2019-09-06,67,59,"['CHUPETA', 'ABACATE', 'ACHOCOLATADO', 'ALHO', 'ALMONDEGA', 'AZEITE', 'BISCOITO', 'CAFE', 'CEBOLA', 'CENOURA', 'CORACAO DE FRANGO', 'FEIJAO', 'LATA DE ERVILHA', 'LATA DE MILHO', 'LEITE CONDENSADO', 'MAMAO', 'MORTADELA', 'PAO DE FORMA', 'PATE', 'PRESUNTO COZIDO', 'SARDINHA', 'ESCOVA DE DENTE', 'PASTA DE DENTE', 'PRESERVATIVO', 'ALCOOL', 'AMACIANTE', 'CERA', 'DESENGORDURANTE', 'DESINFETANTE', 'DETERGENTE', 'LIMPADOR PERFUMADO', 'LUSTRA MOVEIS', 'Sem Nome', 'REMOVEDOR', 'VASSOURA', 'RACAO SECA PARA CAES', 'UVA', 'TINTURAS', 'SHAMPOO', 'REMOVEDOR', 'PRESUNTO COZIDO', 'PAPINHA INFANTIL', 'MORTADELA', 'MOLHO BARBECUE', 'MANGA', 'MACARRAO INSTANTANEO', 'LUSTRA MOVEIS', 'LIMPADOR PERFUMADO', 'LIMPADOR MULTIUSO', 'LATA DE ERVILHA', 'KETCHUP', 'HIDRATANTE', 'HAMBUGUER', 'DANETTE', 'CREME', 'CAFE', 'BROCOLIS', 'BATATA', 'AZEITONA']",2019-09-06,241,F,Solteiro,0,B,2019-09
104314,777,2019-10-06,57,55,"['ACHOCOLATADO', 'ALMONDEGA', 'ARROZ', 'ARROZ INTEGRAL', 'AZEITE', 'BATATA', 'CEBOLA', 'GRANOLA', 'HAMBUGUER', 'IOGURTE', 'LATA DE ERVILHA', 'LATA DE MILHO', 'LEITE CONDENSADO', 'MAMAO PAPAYA', 'OVOS', 'PAPINHA INFANTIL', 'RICOTA', 'SALGADINHO', 'SALGADINHOS DE MILHO', 'REFRIGERANTE LARANJA', 'FIXADOR', 'PRESERVATIVO', 'SABONETE', 'ALCOOL', 'CERA', 'DESENGORDURANTE', 'LIMPADOR PERFUMADO', 'TIRA LIMO', 'RACAO SECA PARA CAES', 'RACAO UMIDA PARA GATOS', 'UVA', 'TIRA MANCHA', 'SARDINHA', 'RICOTA', 'REMOVEDOR', 'REFRIGERANTE GUARANA', 'REFRIGERANTE COLA', 'QUEIJO DE CABRA', 'PRESUNTO COZIDO', 'PAPINHA INFANTIL', 'PAPEL HIGIENICO', 'PAO DE FORMA', 'ODORIZADOR', 'MODELADOR', 'LINGUICA', 'LENCO UMEDECIDO', 'LEITE CONDENSADO', 'FIXADOR', 'FIO DENTAL', 'DOCE', 'CORACAO DE FRANGO', 'COPA SUINA', 'COGUMELOS', 'CHUPETA', 'CEBOLA']",2019-10-06,776,F,Casado ou União Estável,0,B,2019-10
104327,336,2019-10-06,76,65,"['MORDEDOR', 'ABACAXI', 'ALHO', 'ARROZ', 'BROCOLIS', 'COXA E SOBRECOXA DE FRANGO', 'DOCE', 'GRANOLA', 'HAMBUGUER', 'LATA DE MILHO', 'LIMAO', 'MACARRAO INSTANTANEO', 'MAMAO PAPAYA', 'MANGA', 'PALMITO', 'PAO DE FORMA', 'PAPINHA INFANTIL', 'PRESUNTO COZIDO', 'RICOTA', 'ENERGETICO', 'REFRIGERANTE GUARANA', 'REFRIGERANTE LARANJA', 'FIO DENTAL', 'GEL', 'PROTETOR SOLAR', 'REPELENTE', 'TALCO', 'ALCOOL', 'BALDE', 'DESINFETANTE', 'DETERGENTE', 'INSETICIDA', 'LIMPA VIDROS', 'LIMPADOR MULTIUSO', 'Sem Nome', 'RODO', 'TIRA LIMO', 'VASSOURA', 'ALIMENTO PARA PASSARO', 'RACAO UMIDA PARA CAES', 'VASSOURA', 'TOMATE', 'TALCO', 'SARDINHA', 'SALGADINHO', 'SABONETE', 'RICOTA', 'RACAO UMIDA PARA CAES', 'QUEIJO DE CABRA', 'PROTETOR SOLAR', 'PALMITO', 'OVOS', 'MORTADELA', 'MANGA', 'MAMAO', 'LENCO UMEDECIDO', 'HIDRATANTE', 'FIO DENTAL', 'FILE DE PEIXE', 'FEIJAO', 'ENERGETICO', 'DESENGORDURANTE', 'COGUMELOS', 'CHUPETA', 'ATUM']",2019-10-06,335,F,Casado ou União Estável,0,C,2019-10
104345,532,2019-10-06,48,44,"['ALMONDEGA', 'AZEITE', 'BATATA', 'DOCE', 'MAMAO', 'MANGA', 'OVOS', 'QUEIJO MUSSARELA', 'RICOTA', 'SALGADINHO', 'GEL', 'MODELADOR', 'PRESERVATIVO', 'SABONETE', 'TINTURAS', 'AMACIANTE', 'DETERGENTE', 'ALIMENTO PARA PASSARO', 'RACAO SECA PARA CAES', 'TINTURAS', 'TALCO', 'SABAO EM PO', 'RACAO UMIDA PARA CAES', 'RACAO SECA PARA CAES', 'PATE', 'MOLHO BARBECUE', 'MAMAO PAPAYA', 'LIMPADOR MULTIUSO', 'LIMPA VIDROS', 'LEITE CONDENSADO', 'HIDRATANTE', 'GRANOLA', 'ESCOVA DE DENTE', 'DETERGENTE', 'DESENGORDURANTE', 'DANETTE', 'COGUMELOS', 'CHUPETA', 'BISCOITO', 'BATATA DOCE', 'BANANA', 'ARROZ INTEGRAL', 'ARROZ', 'ALMONDEGA']",2019-10-06,531,F,Divorciado,3,B,2019-10
104355,513,2019-10-06,18,17,"['ATUM', 'DANETTE', 'MORTADELA', 'ENXAGUANTE BUCAL', 'PAPEL HIGIENICO', 'AMACIANTE', 'SNACKS', 'RACAO SECA PARA GATOS', 'QUEIJO DE CABRA', 'PAO DE FORMA', 'LINGUICA', 'LEITE CONDENSADO', 'FIO DENTAL', 'FEIJAO', 'CENOURA', 'BATATA DOCE', 'BANANA']",2019-10-06,512,F,Solteiro,3,B,2019-10
104418,577,2019-10-06,64,56,"['ALHO', 'ARROZ INTEGRAL', 'BANANA', 'BIFE DE COXAO MOLE', 'COGUMELOS', 'CORACAO DE FRANGO', 'COXA E SOBRECOXA DE FRANGO', 'DOCE', 'KETCHUP', 'LEITE', 'LINGUICA', 'OVOS', 'PAPINHA INFANTIL', 'PATE', 'QUEIJO DE CABRA', 'RICOTA', 'SARDINHA', 'TOMATE', 'UVA', 'REFRIGERANTE COLA', 'REFRIGERANTE GUARANA', 'REFRIGERANTE LIMaO', 'REFRIGERANTE OUTROS', 'CONDICIONADOR', 'FIO DENTAL', 'PAPEL HIGIENICO', 'PASTA DE DENTE', 'PRESERVATIVO', 'PROTETOR SOLAR', 'SABONETE', 'TALCO', 'CERA', 'SABAO EM PO', 'RACAO SECA PARA CAES', 'RACAO SECA PARA GATOS', 'TALCO', 'SARDINHA', 'SALGADINHOS DE MILHO', 'REFRIGERANTE LIMaO', 'REFRIGERANTE COLA', 'RACAO UMIDA PARA GATOS', 'PRESUNTO COZIDO', 'PRESERVATIVO', 'PATE', 'MODELADOR', 'LUSTRA MOVEIS', 'HIDRATANTE', 'HAMBUGUER', 'ENXAGUANTE BUCAL', 'CERA', 'CENOURA', 'BATATA DOCE', 'BATATA', 'AZEITONA', 'AZEITE', 'ARROZ']",2019-10-06,576,M,Solteiro,0,C,2019-10
104455,363,2019-10-06,14,14,"['CHUPETA', 'MORDEDOR', 'LATA DE ERVILHA', 'LATA DE MILHO', 'LIMAO', 'SHAMPOO', 'PALMITO', 'MORDEDOR', 'ENERGETICO', 'COGUMELOS', 'CHUPETA', 'CHA', 'BATATA DOCE', 'BANANA']",2019-10-06,362,F,Casado ou União Estável,0,B,2019-10
104542,948,2019-10-06,44,39,"['ALMONDEGA', 'CORACAO DE FRANGO', 'LEITE', 'MACARRAO', 'MAMAO PAPAYA', 'PAO DE FORMA', 'REFRIGERANTE GUARANA', 'REFRIGERANTE LIMaO', 'REFRIGERANTE OUTROS', 'CONDICIONADOR', 'ESCOVA DE DENTE', 'GEL', 'MODELADOR', 'PRESERVATIVO', 'AGUA SANITARIA', 'DETERGENTE', 'LIMPA VIDROS', 'LIMPADOR PERFUMADO', 'RODO', 'SABAO', 'ALIMENTO PARA PASSARO', 'TIRA MANCHA', 'TIRA LIMO', 'PROTETOR SOLAR', 'PRESUNTO COZIDO', 'PAPINHA INFANTIL', 'MAMAO PAPAYA', 'LINGUICA', 'KETCHUP', 'INSETICIDA', 'HIDRATANTE', 'HASTES FLEXIVEIS', 'DESENGORDURANTE', 'CORACAO DE FRANGO', 'COGUMELOS', 'CAFE', 'BIFE DE COXAO MOLE', 'BANANA', 'BALDE']",2019-10-06,947,M,Solteiro,0,C,2019-10
104602,236,2019-10-06,70,64,"['MORDEDOR', 'ABACATE', 'ACHOCOLATADO', 'ALHO', 'BIFE DE COXAO MOLE', 'DANETTE', 'FILE DE PEIXE', 'LINGUICA', 'MACARRAO', 'MAMAO PAPAYA', 'MAMAO', 'MANGA', 'MOLHO BARBECUE', 'OVOS', 'PAO DE FORMA', 'PRESUNTO COZIDO', 'QUEIJO MUSSARELA', 'REQUEIJAO', 'RICOTA', 'SALGADINHO', 'REFRIGERANTE COLA', 'CONDICIONADOR', 'CREME', 'ENXAGUANTE BUCAL', 'ESCOVA DE DENTE', 'HIDRATANTE', 'PAPEL HIGIENICO', 'AGUA SANITARIA', 'DETERGENTE', 'SABAO', 'TIRA LIMO', 'TIRA MANCHA', 'RACAO SECA PARA GATOS', 'TINTURAS', 'SNACKS', 'RODO', 'RICOTA', 'REFRIGERANTE OUTROS', 'RACAO UMIDA PARA GATOS', 'QUEIJO MUSSARELA', 'QUEIJO DE CABRA', 'PASTA DE DENTE', 'PAO DE FORMA', 'PALMITO', 'MORTADELA', 'MOLHO BARBECUE', 'MAMAO PAPAYA', 'LUSTRA MOVEIS', 'LIMPADOR PERFUMADO', 'LIMPADOR MULTIUSO', 'LIMPA VIDROS', 'LATA DE MILHO', 'IOGURTE', 'HASTES FLEXIVEIS', 'ESCOVA DE DENTE', 'ENXAGUANTE BUCAL', 'ENERGETICO', 'DESENGORDURANTE', 'DANETTE', 'CHA', 'CERA', 'BROCOLIS', 'BATATA', 'AZEITONA']",2019-10-06,235,M,Divorciado,2,C,2019-10
104685,429,2019-10-06,42,37,"['ALHO', 'ARROZ INTEGRAL', 'ATUM', 'CENOURA', 'COPA SUINA', 'IOGURTE', 'LEITE', 'LIMAO', 'PRESUNTO COZIDO', 'SARDINHA', 'REFRIGERANTE LARANJA', 'FRALDA', 'PROTETOR SOLAR', 'SABONETE', 'SHAMPOO', 'Sem Nome', 'RACAO SECA PARA CAES', 'TIRA MANCHA', 'SHAMPOO', 'SALGADINHOS DE MILHO', 'SABONETE', 'REPELENTE', 'REFRIGERANTE COLA', 'RACAO UMIDA PARA GATOS', 'RACAO SECA PARA GATOS', 'QUEIJO MUSSARELA', 'PAPINHA INFANTIL', 'OVOS', 'MAMAO', 'MACARRAO', 'LUSTRA MOVEIS', 'LIMPA VIDROS', 'INSETICIDA', 'FRALDA', 'DOCE', 'CREME', 'CERA']",2019-10-06,428,M,Solteiro,0,C,2019-10
104708,703,2019-10-06,68,61,"['CHUPETA', 'ABACAXI', 'ACHOCOLATADO', 'ARROZ INTEGRAL', 'AZEITONA', 'BROCOLIS', 'CEBOLA', 'CENOURA', 'COPA SUINA', 'CORACAO DE FRANGO', 'COXA E SOBRECOXA DE FRANGO', 'HAMBUGUER', 'IOGURTE', 'KETCHUP', 'LIMAO', 'MACARRAO', 'MAMAO PAPAYA', 'MANGA', 'PALMITO', 'QUEIJO MUSSARELA', 'REQUEIJAO', 'SALGADINHOS DE MILHO', 'UVA', 'ENERGETICO', 'REFRIGERANTE COLA', 'CONDICIONADOR', 'ENXAGUANTE BUCAL', 'FRALDA', 'GEL', 'AMACIANTE', 'DESENGORDURANTE', 'SABAO EM PO', 'RACAO SECA PARA CAES', 'TINTURAS', 'SALGADINHO', 'SABAO', 'REQUEIJAO', 'RACAO SECA PARA GATOS', 'RACAO SECA PARA CAES', 'QUEIJO MUSSARELA', 'PRESUNTO COZIDO', 'PATE', 'PAPEL HIGIENICO', 'MOLHO BARBECUE', 'MODELADOR', 'MAMAO PAPAYA', 'LEITE CONDENSADO', 'HAMBUGUER', 'GEL', 'FILE DE PEIXE', 'ESCOVA DE DENTE', 'ENERGETICO', 'COGUMELOS', 'CHA', 'CENOURA', 'CEBOLA', 'BATATA DOCE', 'BATATA', 'BALDE', 'AZEITONA', 'ATUM']",2019-10-06,702,M,Casado ou União Estável,3,B,2019-10
104722,751,2019-10-06,6,6,"['ACHOCOLATADO', 'BANANA', 'CORACAO DE FRANGO', 'RICOTA', 'HIDRATANTE', 'MACARRAO']",2019-10-06,750,F,Divorciado,0,B,2019-10
104797,851,2019-10-06,15,15,"['COXA E SOBRECOXA DE FRANGO', 'ENERGETICO', 'FIXADOR', 'MODELADOR', 'SABONETE', 'SHAMPOO', 'DESINFETANTE', 'UVA', 'REFRIGERANTE LARANJA', 'PROTETOR SOLAR', 'PRESUNTO COZIDO', 'PALMITO', 'MACARRAO INSTANTANEO', 'LIMAO', 'BATATA']",2019-10-06,850,F,Divorciado,0,B,2019-10
104889,108,2019-10-06,12,12,"['ALMONDEGA', 'BATATA', 'HAMBUGUER', 'LATA DE ERVILHA', 'SARDINHA', 'PROTETOR SOLAR', 'SABAO', 'MODELADOR', 'MACARRAO', 'FEIJAO', 'DESENGORDURANTE', 'BROCOLIS']",2019-10-06,107,M,Casado ou União Estável,0,B,2019-10
104919,739,2019-10-06,74,59,"['ACHOCOLATADO', 'ARROZ', 'ATUM', 'BATATA DOCE', 'BROCOLIS', 'CEBOLA', 'CENOURA', 'COGUMELOS', 'FEIJAO', 'HAMBUGUER', 'IOGURTE', 'LATA DE ERVILHA', 'LATA DE MILHO', 'PATE', 'SALGADINHOS DE MILHO', 'SARDINHA', 'TOMATE', 'ABSORVENTE', 'CREME', 'ESCOVA DE DENTE', 'GEL', 'HIDRATANTE', 'MODELADOR', 'PROTETOR SOLAR', 'BALDE', 'DESENGORDURANTE', 'DESINFETANTE', 'INSETICIDA', 'LUSTRA MOVEIS', 'ODORIZADOR', 'SABAO EM PO', 'VASSOURA', 'TOMATE', 'TIRA LIMO', 'TALCO', 'SARDINHA', 'SALGADINHOS DE MILHO', 'SABAO', 'REMOVEDOR', 'RACAO SECA PARA CAES', 'PAO DE FORMA', 'ODORIZADOR', 'MOLHO BARBECUE', 'LUSTRA MOVEIS', 'LIMPADOR MULTIUSO', 'LEITE CONDENSADO', 'GEL', 'FIO DENTAL', 'ESCOVA DE DENTE', 'ENERGETICO', 'DESENGORDURANTE', 'CREME', 'COPA SUINA', 'COGUMELOS', 'CHA', 'BISCOITO', 'AZEITE', 'ATUM', 'ARROZ INTEGRAL']",2019-10-06,738,F,Divorciado,3,B,2019-10
104982,533,2019-10-06,89,72,"['ABACATE', 'ABACAXI', 'ARROZ', 'ARROZ INTEGRAL', 'ATUM', 'BATATA DOCE', 'BIFE DE COXAO MOLE', 'DANETTE', 'IOGURTE', 'KETCHUP', 'MACARRAO', 'MAMAO', 'MORTADELA', 'PAPINHA INFANTIL', 'PATE', 'RICOTA', 'SNACKS', 'UVA', 'REFRIGERANTE GUARANA', 'ABSORVENTE', 'FIXADOR', 'GEL', 'HIDRATANTE', 'LENCO UMEDECIDO', 'PAPEL HIGIENICO', 'PASTA DE DENTE', 'PRESERVATIVO', 'PROTETOR SOLAR', 'SABONETE', 'AGUA SANITARIA', 'DESENGORDURANTE', 'DESINFETANTE', 'INSETICIDA', 'ODORIZADOR', 'SABAO EM PO', 'VASSOURA', 'UVA', 'TIRA LIMO', 'TINTURAS', 'TALCO', 'SALGADINHOS DE MILHO', 'RACAO UMIDA PARA GATOS', 'PROTETOR SOLAR', 'PRESUNTO COZIDO', 'PATE', 'PASTA DE DENTE', 'PAPINHA INFANTIL', 'PAO DE FORMA', 'PALMITO', 'ODORIZADOR', 'MORTADELA', 'MOLHO BARBECUE', 'MODELADOR', 'MAMAO PAPAYA', 'LIMPADOR PERFUMADO', 'LIMPADOR MULTIUSO', 'LEITE', 'LATA DE MILHO', 'LATA DE ERVILHA', 'KETCHUP', 'HASTES FLEXIVEIS', 'GRANOLA', 'FRALDA', 'FILE DE PEIXE', 'FEIJAO', 'DESENGORDURANTE', 'DANETTE', 'CHUPETA', 'BIFE DE COXAO MOLE', 'ATUM', 'ARROZ', 'ALMONDEGA']",2019-10-06,532,F,Solteiro,0,A,2019-10
105030,403,2019-10-06,81,66,"['ABACATE', 'AZEITE', 'BANANA', 'BIFE DE COXAO MOLE', 'COGUMELOS', 'COPA SUINA', 'DANETTE', 'FILE DE PEIXE', 'KETCHUP', 'LATA DE MILHO', 'LEITE CONDENSADO', 'MOLHO BARBECUE', 'MORTADELA', 'OVOS', 'PAO DE FORMA', 'PATE', 'CONDICIONADOR', 'FIO DENTAL', 'PAPEL HIGIENICO', 'PASTA DE DENTE', 'REPELENTE', 'SHAMPOO', 'TALCO', 'DESINFETANTE', 'LIMPADOR PERFUMADO', 'LUSTRA MOVEIS', 'Sem Nome', 'REMOVEDOR', 'SABAO', 'RACAO SECA PARA CAES', 'RACAO SECA PARA GATOS', 'TIRA LIMO', 'TALCO', 'SABONETE', 'SABAO', 'REQUEIJAO', 'REPELENTE', 'REMOVEDOR', 'REFRIGERANTE OUTROS', 'REFRIGERANTE COLA', 'RACAO UMIDA PARA CAES', 'RACAO SECA PARA CAES', 'QUEIJO DE CABRA', 'PATE', 'PAO DE FORMA', 'PALMITO', 'ODORIZADOR', 'MORDEDOR', 'MODELADOR', 'MANGA', 'MACARRAO INSTANTANEO', 'LUSTRA MOVEIS', 'LEITE CONDENSADO', 'LEITE', 'HASTES FLEXIVEIS', 'GRANOLA', 'GEL', 'DOCE', 'COGUMELOS', 'CHUPETA', 'CENOURA', 'CEBOLA', 'BANANA', 'AZEITE', 'ARROZ INTEGRAL', 'AMACIANTE']",2019-10-06,402,M,Separado,2,B,2019-10
105074,980,2019-10-06,6,6,"['DOCE', 'KETCHUP', 'LIMAO', 'SABAO EM PO', 'SABAO', 'FIO DENTAL']",2019-10-06,979,F,Casado ou União Estável,0,B,2019-10
105154,10,2019-10-06,48,42,"['AZEITE', 'BATATA', 'CEBOLA', 'COXA E SOBRECOXA DE FRANGO', 'FEIJAO', 'FILE DE PEIXE', 'MACARRAO INSTANTANEO', 'PRESUNTO COZIDO', 'SALGADINHO', 'REFRIGERANTE COLA', 'ABSORVENTE', 'FIO DENTAL', 'GEL', 'LIMPADOR MULTIUSO', 'ODORIZADOR', 'REMOVEDOR', 'TIRA LIMO', 'TIRA MANCHA', 'RACAO SECA PARA GATOS', 'RACAO UMIDA PARA CAES', 'SNACKS', 'REFRIGERANTE LARANJA', 'PRESERVATIVO', 'PALMITO', 'MOLHO BARBECUE', 'MAMAO PAPAYA', 'MAMAO', 'LINGUICA', 'LEITE CONDENSADO', 'LATA DE ERVILHA', 'KETCHUP', 'HIDRATANTE', 'GEL', 'DOCE', 'COXA E SOBRECOXA DE FRANGO', 'COGUMELOS', 'CHUPETA', 'CHA', 'CENOURA', 'BIFE DE COXAO MOLE', 'BALDE', 'AMACIANTE']",2019-10-06,9,M,Casado ou União Estável,0,B,2019-10
105230,79,2019-10-06,26,25,"['ACHOCOLATADO', 'COGUMELOS', 'IOGURTE', 'LINGUICA', 'MACARRAO INSTANTANEO', 'TOMATE', 'ESCOVA DE DENTE', 'ALCOOL', 'AMACIANTE', 'DESENGORDURANTE', 'INSETICIDA', 'RODO', 'RACAO SECA PARA GATOS', 'SARDINHA', 'REMOVEDOR', 'RACAO SECA PARA CAES', 'PRESUNTO COZIDO', 'LIMPADOR PERFUMADO', 'INSETICIDA', 'FEIJAO', 'DOCE', 'CHA', 'BATATA DOCE', 'BANANA', 'ARROZ INTEGRAL']",2019-10-06,78,F,Divorciado,0,C,2019-10
105267,694,2019-10-06,26,24,"['BROCOLIS', 'CORACAO DE FRANGO', 'FEIJAO', 'PATE', 'QUEIJO DE CABRA', 'SARDINHA', 'ALCOOL', 'RODO', 'ALIMENTO PARA PASSARO', 'RACAO SECA PARA GATOS', 'RICOTA', 'REFRIGERANTE COLA', 'PRESERVATIVO', 'MORDEDOR', 'MAMAO', 'LIMPADOR PERFUMADO', 'IOGURTE', 'FRALDA', 'DANETTE', 'CHUPETA', 'CENOURA', 'BALDE', 'AZEITONA', 'AZEITE']",2019-10-06,693,M,Solteiro,0,C,2019-10
105299,944,2019-10-06,64,54,"['MORDEDOR', 'ALHO', 'AZEITE', 'BIFE DE COXAO MOLE', 'CHA', 'LATA DE MILHO', 'LEITE', 'LEITE CONDENSADO', 'LIMAO', 'LINGUICA', 'PALMITO', 'PRESUNTO COZIDO', 'REQUEIJAO', 'SARDINHA', 'REFRIGERANTE LIMaO', 'ABSORVENTE', 'ENXAGUANTE BUCAL', 'GEL', 'MODELADOR', 'PASTA DE DENTE', 'REPELENTE', 'BALDE', 'DESENGORDURANTE', 'LIMPADOR MULTIUSO', 'ODORIZADOR', 'REMOVEDOR', 'RODO', 'SABAO', 'ALIMENTO PARA PASSARO', 'RACAO UMIDA PARA CAES', 'TINTURAS', 'TALCO', 'SALGADINHOS DE MILHO', 'SABAO EM PO', 'PALMITO', 'OVOS', 'MODELADOR', 'MANGA', 'MAMAO PAPAYA', 'MAMAO', 'LATA DE ERVILHA', 'HIDRATANTE', 'HASTES FLEXIVEIS', 'HAMBUGUER', 'FRALDA', 'FIXADOR', 'FIO DENTAL', 'ESCOVA DE DENTE', 'DESENGORDURANTE', 'COGUMELOS', 'CERA', 'BISCOITO', 'BATATA DOCE', 'BANANA']",2019-10-06,943,F,Separado,1,B,2019-10
105356,397,2019-10-06,29,27,"['MORDEDOR', 'BIFE DE COXAO MOLE', 'COPA SUINA', 'LATA DE ERVILHA', 'MAMAO PAPAYA', 'PALMITO', 'PATE', 'CREME', 'HIDRATANTE', 'PAPEL HIGIENICO', 'LIMPADOR MULTIUSO', 'SABAO EM PO', 'RACAO UMIDA PARA CAES', 'RACAO UMIDA PARA GATOS', 'TOMATE', 'TINTURAS', 'TALCO', 'SNACKS', 'REFRIGERANTE OUTROS', 'RACAO UMIDA PARA GATOS', 'PRESUNTO COZIDO', 'PASTA DE DENTE', 'LUSTRA MOVEIS', 'INSETICIDA', 'FIO DENTAL', 'COXA E SOBRECOXA DE FRANGO', 'BATATA DOCE']",2019-10-06,396,F,Casado ou União Estável,0,B,2019-10
105374,162,2019-10-06,22,21,"['ABACATE', 'MORTADELA', 'RICOTA', 'SALGADINHO', 'SNACKS', 'UVA', 'ABSORVENTE', 'CREME', 'SHAMPOO', 'INSETICIDA', 'LIMPA VIDROS', 'TALCO', 'REFRIGERANTE LIMaO', 'REFRIGERANTE COLA', 'RACAO UMIDA PARA GATOS', 'PRESUNTO COZIDO', 'GEL', 'FIO DENTAL', 'CREME', 'COPA SUINA', 'ATUM']",2019-10-06,161,F,Casado ou União Estável,1,B,2019-10
105432,4,2019-10-06,71,62,"['ABACATE', 'ABACAXI', 'CEBOLA', 'COPA SUINA', 'COXA E SOBRECOXA DE FRANGO', 'FILE DE PEIXE', 'GRANOLA', 'HAMBUGUER', 'IOGURTE', 'LATA DE ERVILHA', 'LATA DE MILHO', 'LEITE', 'MAMAO PAPAYA', 'MAMAO', 'MOLHO BARBECUE', 'PRESUNTO COZIDO', 'QUEIJO MUSSARELA', 'REQUEIJAO', 'SNACKS', 'REFRIGERANTE COLA', 'REFRIGERANTE GUARANA', 'REFRIGERANTE OUTROS', 'ABSORVENTE', 'CREME', 'FIO DENTAL', 'PRESERVATIVO', 'PROTETOR SOLAR', 'SHAMPOO', 'ALCOOL', 'CERA', 'DESENGORDURANTE', 'LIMPADOR PERFUMADO', 'RODO', 'SABAO', 'ALIMENTO PARA PASSARO', 'RACAO UMIDA PARA GATOS', 'TOMATE', 'SABONETE', 'SABAO', 'REFRIGERANTE LARANJA', 'QUEIJO MUSSARELA', 'PATE', 'PAO DE FORMA', 'MANGA', 'MACARRAO INSTANTANEO', 'LUSTRA MOVEIS', 'LIMPADOR MULTIUSO', 'LIMAO', 'LEITE CONDENSADO', 'HAMBUGUER', 'GEL', 'FILE DE PEIXE', 'DESINFETANTE', 'CONDICIONADOR', 'CHUPETA', 'CERA', 'BROCOLIS', 'BISCOITO', 'BIFE DE COXAO MOLE', 'BATATA DOCE', 'BALDE', 'ARROZ INTEGRAL']",2019-10-06,3,M,Solteiro,0,B,2019-10
105476,380,2019-10-06,36,34,"['ALHO', 'ATUM', 'PALMITO', 'PRESUNTO COZIDO', 'RICOTA', 'REFRIGERANTE LARANJA', 'HASTES FLEXIVEIS', 'SHAMPOO', 'TALCO', 'AGUA SANITARIA', 'LIMPADOR PERFUMADO', 'ODORIZADOR', 'REMOVEDOR', 'RACAO SECA PARA CAES', 'SARDINHA', 'SALGADINHOS DE MILHO', 'REQUEIJAO', 'REPELENTE', 'REFRIGERANTE GUARANA', 'RACAO UMIDA PARA GATOS', 'PROTETOR SOLAR', 'OVOS', 'LIMPADOR MULTIUSO', 'LATA DE MILHO', 'INSETICIDA', 'FILE DE PEIXE', 'DOCE', 'COXA E SOBRECOXA DE FRANGO', 'COGUMELOS', 'CERA', 'CENOURA', 'BISCOITO', 'BATATA', 'ARROZ INTEGRAL']",2019-10-06,379,M,Separado,4,B,2019-10
